drug	organism	mg_per_L	count
Tetracycline	Corynebacterium diphtheriae	0.016	0
Tetracycline	Corynebacterium jeikeium	0.016	0
Tetracycline	Corynebacterium pseudodiphtheriticum	0.016	0
Tetracycline	Corynebacterium ulcerans	0.016	0
Tetracycline	Cutibacterium acnes	0.016	0
Tetracycline	Enterobacter agglomerans	0.016	0
Tetracycline	Enterobacter cloacae	0.016	0
Tetracycline	Enterobacter dissolvens	0.016	0
Tetracycline	Enterococcus cecorum	0.016	0
Tetracycline	Enterococcus faecalis	0.016	0
Tetracycline	Enterococcus faecium	0.016	0
Tetracycline	Enterococcus hirae	0.016	0
Tetracycline	Escherichia coli	0.016	0
Tetracycline	Escherichia coli ATCC 25922	0.016	0
Tetracycline	Haemophilus influenzae	0.016	0
Tetracycline	Haemophilus influenzae ATCC 49247	0.016	0
Tetracycline	Haemophilus influenzae ATCC 49766	0.016	0
Tetracycline	Haemophilus parainfluenzae	0.016	0
Tetracycline	Hafnia alvei	0.016	0
Tetracycline	Helicobacter pylori	0.016	533
Tetracycline	Kingella kingae	0.016	0
Tetracycline	Klebsiella aerogenes	0.016	0
Tetracycline	Klebsiella oxytoca	0.016	0
Tetracycline	Klebsiella pneumoniae	0.016	0
Tetracycline	Lactobacillus acidophilus	0.016	0
Tetracycline	Lactobacillus amylovorus	0.016	0
Tetracycline	Lactobacillus crispatus	0.016	0
Tetracycline	Lactobacillus delbrueckii	0.016	0
Tetracycline	Lactobacillus fermentum	0.016	0
Tetracycline	Lactobacillus gallinarum	0.016	0
Tetracycline	Lactobacillus gasseri	0.016	0
Tetracycline	Lactobacillus helveticus	0.016	0
Tetracycline	Lactobacillus johnsonii	0.016	0
Tetracycline	Lactobacillus lactis	0.016	0
Tetracycline	Lactobacillus paracasei	0.016	0
Tetracycline	Lactobacillus plantarum	0.016	0
Tetracycline	Lactobacillus reuteri	0.016	0
Tetracycline	Lactobacillus rhamnosus	0.016	0
Tetracycline	Lactobacillus sakei	0.016	0
Tetracycline	Lactococcus lactis	0.016	0
Tetracycline	Listeria monocytogenes	0.016	0
Tetracycline	Mannheimia haemolytica	0.016	0
Tetracycline	Moraxella catarrhalis	0.016	0
Tetracycline	Morganella morganii	0.016	0
Tetracycline	Neisseria gonorrhoeae	0.016	40
Tetracycline	Neisseria meningitidis	0.016	0
Tetracycline	Pasteurella multocida	0.016	0
Tetracycline	Proteus mirabilis	0.016	0
Tetracycline	Pseudomonas aeruginosa	0.016	0
Tetracycline	Salmonella enterica	0.016	0
Tetracycline	Serratia liquefaciens	0.016	0
Tetracycline	Serratia marcescens	0.016	0
Tetracycline	Staphylococcus aureus	0.016	0
Tetracycline	Staphylococcus aureus MRSA	0.016	0
Tetracycline	Staphylococcus aureus MSSA	0.016	0
Tetracycline	Staphylococcus coagulase negative	0.016	0
Tetracycline	Staphylococcus epidermidis	0.016	0
Tetracycline	Staphylococcus epidermidis MSSE	0.016	0
Tetracycline	Staphylococcus haemolyticus	0.016	0
Tetracycline	Staphylococcus hyicus	0.016	0
Tetracycline	Staphylococcus pseudintermedius	0.016	0
Tetracycline	Staphylococcus saprophyticus	0.016	0
Tetracycline	Stenotrophomonas maltophilia	0.016	0
Tetracycline	Streptococcus agalactiae	0.016	0
Tetracycline	Streptococcus anginosus	0.016	0
Tetracycline	Streptococcus canis	0.016	0
Tetracycline	Streptococcus dysgalactiae	0.016	0
Tetracycline	Streptococcus equi subspecies equi	0.016	0
Tetracycline	Streptococcus equisimilis	0.016	0
Tetracycline	Streptococcus group G	0.016	0
Tetracycline	Streptococcus oralis	0.016	0
Tetracycline	Streptococcus pneumoniae	0.016	1
Tetracycline	Streptococcus pyogenes	0.016	0
Tetracycline	Streptococcus suis	0.016	0
Tetracycline	Streptococcus thermophilus	0.016	0
Tetracycline	Streptococcus uberis	0.016	1
Tetracycline	Vibrio alginolyticus	0.016	0
Tetracycline	Vibrio cholerae	0.016	0
Tetracycline	Vibrio fluvialis	0.016	0
Tetracycline	Vibrio parahaemolyticus	0.016	0
Tetracycline	Vibrio vulnificus	0.016	0
Tetracycline	Yersinia enterocolitica	0.016	0
Tetracycline	Actinobacillus pleuropneumoniae	0.03	0
Tetracycline	Actinomyces israelii	0.03	0
Tetracycline	Arcanobacterium pyogenes	0.03	0
Tetracycline	Bacillus anthracis	0.03	135
Tetracycline	Bacillus cereus	0.03	0
Tetracycline	Bifidobacterium longum	0.03	0
Tetracycline	Bifidobacterium pseudolongum	0.03	0
Tetracycline	Bifidobacterium thermophilum	0.03	0
Tetracycline	Bordetella bronchiseptica	0.03	0
Tetracycline	Brucella melitensis	0.03	63
Tetracycline	Burkholderia pseudomallei	0.03	0
Tetracycline	Campylobacter coli	0.03	0
Tetracycline	Campylobacter jejuni	0.03	96
Tetracycline	Campylobacter upsaliensis	0.03	0
Tetracycline	Citrobacter freundii	0.03	0
Tetracycline	Citrobacter koseri	0.03	0
Tetracycline	Clostridioides difficile	0.03	400
Tetracycline	Corynebacterium amycolatum	0.03	0
Tetracycline	Corynebacterium diphtheriae	0.03	0
Tetracycline	Corynebacterium jeikeium	0.03	0
Tetracycline	Corynebacterium pseudodiphtheriticum	0.03	0
Tetracycline	Corynebacterium ulcerans	0.03	0
Tetracycline	Cutibacterium acnes	0.03	5
Tetracycline	Enterobacter agglomerans	0.03	0
Tetracycline	Enterobacter cloacae	0.03	0
Tetracycline	Enterobacter dissolvens	0.03	0
Tetracycline	Enterococcus cecorum	0.03	0
Tetracycline	Enterococcus faecalis	0.03	0
Tetracycline	Enterococcus faecium	0.03	0
Tetracycline	Enterococcus hirae	0.03	0
Tetracycline	Escherichia coli	0.03	0
Tetracycline	Escherichia coli ATCC 25922	0.03	0
Tetracycline	Haemophilus influenzae	0.03	0
Tetracycline	Haemophilus influenzae ATCC 49247	0.03	0
Tetracycline	Haemophilus influenzae ATCC 49766	0.03	0
Tetracycline	Haemophilus parainfluenzae	0.03	0
Tetracycline	Hafnia alvei	0.03	0
Tetracycline	Helicobacter pylori	0.03	1583
Tetracycline	Kingella kingae	0.03	0
Tetracycline	Klebsiella aerogenes	0.03	0
Tetracycline	Klebsiella oxytoca	0.03	0
Tetracycline	Klebsiella pneumoniae	0.03	0
Tetracycline	Lactobacillus acidophilus	0.03	0
Tetracycline	Lactobacillus amylovorus	0.03	0
Tetracycline	Lactobacillus crispatus	0.03	0
Tetracycline	Lactobacillus delbrueckii	0.03	0
Tetracycline	Lactobacillus fermentum	0.03	0
Tetracycline	Lactobacillus gallinarum	0.03	0
Tetracycline	Lactobacillus gasseri	0.03	0
Tetracycline	Lactobacillus helveticus	0.03	0
Tetracycline	Lactobacillus johnsonii	0.03	0
Tetracycline	Lactobacillus lactis	0.03	0
Tetracycline	Lactobacillus paracasei	0.03	0
Tetracycline	Lactobacillus plantarum	0.03	0
Tetracycline	Lactobacillus reuteri	0.03	0
Tetracycline	Lactobacillus rhamnosus	0.03	0
Tetracycline	Lactobacillus sakei	0.03	0
Tetracycline	Lactococcus lactis	0.03	0
Tetracycline	Listeria monocytogenes	0.03	0
Tetracycline	Mannheimia haemolytica	0.03	1
Tetracycline	Moraxella catarrhalis	0.03	0
Tetracycline	Morganella morganii	0.03	0
Tetracycline	Neisseria gonorrhoeae	0.03	41
Tetracycline	Neisseria meningitidis	0.03	0
Tetracycline	Pasteurella multocida	0.03	0
Tetracycline	Proteus mirabilis	0.03	0
Tetracycline	Pseudomonas aeruginosa	0.03	0
Tetracycline	Salmonella enterica	0.03	0
Tetracycline	Serratia liquefaciens	0.03	0
Tetracycline	Serratia marcescens	0.03	0
Tetracycline	Staphylococcus aureus	0.03	0
Tetracycline	Staphylococcus aureus MRSA	0.03	0
Tetracycline	Staphylococcus aureus MSSA	0.03	0
Tetracycline	Staphylococcus coagulase negative	0.03	0
Tetracycline	Staphylococcus epidermidis	0.03	0
Tetracycline	Staphylococcus epidermidis MSSE	0.03	0
Tetracycline	Staphylococcus haemolyticus	0.03	0
Tetracycline	Staphylococcus hyicus	0.03	0
Tetracycline	Staphylococcus pseudintermedius	0.03	0
Tetracycline	Staphylococcus saprophyticus	0.03	0
Tetracycline	Stenotrophomonas maltophilia	0.03	0
Tetracycline	Streptococcus agalactiae	0.03	0
Tetracycline	Streptococcus anginosus	0.03	0
Tetracycline	Streptococcus canis	0.03	0
Tetracycline	Streptococcus dysgalactiae	0.03	0
Tetracycline	Streptococcus equi subspecies equi	0.03	0
Tetracycline	Streptococcus equisimilis	0.03	0
Tetracycline	Streptococcus group G	0.03	0
Tetracycline	Streptococcus oralis	0.03	0
Tetracycline	Streptococcus pneumoniae	0.03	4
Tetracycline	Streptococcus pyogenes	0.03	12
Tetracycline	Streptococcus suis	0.03	0
Tetracycline	Streptococcus thermophilus	0.03	0
Tetracycline	Streptococcus uberis	0.03	0
Tetracycline	Vibrio alginolyticus	0.03	0
Tetracycline	Vibrio cholerae	0.03	0
Tetracycline	Vibrio fluvialis	0.03	0
Tetracycline	Vibrio parahaemolyticus	0.03	0
Tetracycline	Vibrio vulnificus	0.03	0
Tetracycline	Yersinia enterocolitica	0.03	0
Tetracycline	Actinobacillus pleuropneumoniae	0.06	0
Tetracycline	Actinomyces israelii	0.06	0
Tetracycline	Arcanobacterium pyogenes	0.06	0
Tetracycline	Bacillus anthracis	0.06	150
Tetracycline	Bacillus cereus	0.06	6
Tetracycline	Bifidobacterium longum	0.06	0
Tetracycline	Bifidobacterium pseudolongum	0.06	0
Tetracycline	Bifidobacterium thermophilum	0.06	0
Tetracycline	Bordetella bronchiseptica	0.06	0
Tetracycline	Brucella melitensis	0.06	263
Tetracycline	Burkholderia pseudomallei	0.06	0
Tetracycline	Campylobacter coli	0.06	22
Tetracycline	Campylobacter jejuni	0.06	1093
Tetracycline	Campylobacter upsaliensis	0.06	0
Tetracycline	Citrobacter freundii	0.06	0
Tetracycline	Citrobacter koseri	0.06	0
Tetracycline	Clostridioides difficile	0.06	409
Tetracycline	Corynebacterium amycolatum	0.06	0
Tetracycline	Corynebacterium diphtheriae	0.06	0
Tetracycline	Corynebacterium jeikeium	0.06	0
Tetracycline	Corynebacterium pseudodiphtheriticum	0.06	0
Tetracycline	Corynebacterium ulcerans	0.06	0
Tetracycline	Cutibacterium acnes	0.06	0
Tetracycline	Enterobacter agglomerans	0.06	0
Tetracycline	Enterobacter cloacae	0.06	0
Tetracycline	Enterobacter dissolvens	0.06	0
Tetracycline	Enterococcus cecorum	0.06	0
Tetracycline	Enterococcus faecalis	0.06	0
Tetracycline	Enterococcus faecium	0.06	0
Tetracycline	Enterococcus hirae	0.06	0
Tetracycline	Escherichia coli	0.06	0
Tetracycline	Escherichia coli ATCC 25922	0.06	0
Tetracycline	Haemophilus influenzae	0.06	23
Tetracycline	Haemophilus influenzae ATCC 49247	0.06	0
Tetracycline	Haemophilus influenzae ATCC 49766	0.06	0
Tetracycline	Haemophilus parainfluenzae	0.06	0
Tetracycline	Hafnia alvei	0.06	0
Tetracycline	Helicobacter pylori	0.06	2476
Tetracycline	Kingella kingae	0.06	0
Tetracycline	Klebsiella aerogenes	0.06	0
Tetracycline	Klebsiella oxytoca	0.06	0
Tetracycline	Klebsiella pneumoniae	0.06	0
Tetracycline	Lactobacillus acidophilus	0.06	0
Tetracycline	Lactobacillus amylovorus	0.06	0
Tetracycline	Lactobacillus crispatus	0.06	0
Tetracycline	Lactobacillus delbrueckii	0.06	0
Tetracycline	Lactobacillus fermentum	0.06	0
Tetracycline	Lactobacillus gallinarum	0.06	0
Tetracycline	Lactobacillus gasseri	0.06	0
Tetracycline	Lactobacillus helveticus	0.06	0
Tetracycline	Lactobacillus johnsonii	0.06	0
Tetracycline	Lactobacillus lactis	0.06	1
Tetracycline	Lactobacillus paracasei	0.06	0
Tetracycline	Lactobacillus plantarum	0.06	0
Tetracycline	Lactobacillus reuteri	0.06	0
Tetracycline	Lactobacillus rhamnosus	0.06	0
Tetracycline	Lactobacillus sakei	0.06	0
Tetracycline	Lactococcus lactis	0.06	1
Tetracycline	Listeria monocytogenes	0.06	1
Tetracycline	Mannheimia haemolytica	0.06	1
Tetracycline	Moraxella catarrhalis	0.06	0
Tetracycline	Morganella morganii	0.06	0
Tetracycline	Neisseria gonorrhoeae	0.06	127
Tetracycline	Neisseria meningitidis	0.06	0
Tetracycline	Pasteurella multocida	0.06	0
Tetracycline	Proteus mirabilis	0.06	0
Tetracycline	Pseudomonas aeruginosa	0.06	0
Tetracycline	Salmonella enterica	0.06	0
Tetracycline	Serratia liquefaciens	0.06	0
Tetracycline	Serratia marcescens	0.06	0
Tetracycline	Staphylococcus aureus	0.06	0
Tetracycline	Staphylococcus aureus MRSA	0.06	0
Tetracycline	Staphylococcus aureus MSSA	0.06	0
Tetracycline	Staphylococcus coagulase negative	0.06	0
Tetracycline	Staphylococcus epidermidis	0.06	0
Tetracycline	Staphylococcus epidermidis MSSE	0.06	0
Tetracycline	Staphylococcus haemolyticus	0.06	0
Tetracycline	Staphylococcus hyicus	0.06	0
Tetracycline	Staphylococcus pseudintermedius	0.06	11
Tetracycline	Staphylococcus saprophyticus	0.06	0
Tetracycline	Stenotrophomonas maltophilia	0.06	0
Tetracycline	Streptococcus agalactiae	0.06	0
Tetracycline	Streptococcus anginosus	0.06	0
Tetracycline	Streptococcus canis	0.06	0
Tetracycline	Streptococcus dysgalactiae	0.06	0
Tetracycline	Streptococcus equi subspecies equi	0.06	0
Tetracycline	Streptococcus equisimilis	0.06	0
Tetracycline	Streptococcus group G	0.06	0
Tetracycline	Streptococcus oralis	0.06	0
Tetracycline	Streptococcus pneumoniae	0.06	173
Tetracycline	Streptococcus pyogenes	0.06	200
Tetracycline	Streptococcus suis	0.06	1
Tetracycline	Streptococcus thermophilus	0.06	0
Tetracycline	Streptococcus uberis	0.06	1
Tetracycline	Vibrio alginolyticus	0.06	0
Tetracycline	Vibrio cholerae	0.06	0
Tetracycline	Vibrio fluvialis	0.06	0
Tetracycline	Vibrio parahaemolyticus	0.06	0
Tetracycline	Vibrio vulnificus	0.06	0
Tetracycline	Yersinia enterocolitica	0.06	0
Tetracycline	Actinobacillus pleuropneumoniae	0.125	3
Tetracycline	Actinomyces israelii	0.125	6
Tetracycline	Arcanobacterium pyogenes	0.125	6
Tetracycline	Bacillus anthracis	0.125	45
Tetracycline	Bacillus cereus	0.125	21
Tetracycline	Bifidobacterium longum	0.125	3
Tetracycline	Bifidobacterium pseudolongum	0.125	0
Tetracycline	Bifidobacterium thermophilum	0.125	0
Tetracycline	Bordetella bronchiseptica	0.125	48
Tetracycline	Brucella melitensis	0.125	189
Tetracycline	Burkholderia pseudomallei	0.125	0
Tetracycline	Campylobacter coli	0.125	633
Tetracycline	Campylobacter jejuni	0.125	5359
Tetracycline	Campylobacter upsaliensis	0.125	3
Tetracycline	Citrobacter freundii	0.125	0
Tetracycline	Citrobacter koseri	0.125	0
Tetracycline	Clostridioides difficile	0.125	77
Tetracycline	Corynebacterium amycolatum	0.125	0
Tetracycline	Corynebacterium diphtheriae	0.125	11
Tetracycline	Corynebacterium jeikeium	0.125	0
Tetracycline	Corynebacterium pseudodiphtheriticum	0.125	1
Tetracycline	Corynebacterium ulcerans	0.125	3
Tetracycline	Cutibacterium acnes	0.125	7
Tetracycline	Enterobacter agglomerans	0.125	0
Tetracycline	Enterobacter cloacae	0.125	0
Tetracycline	Enterobacter dissolvens	0.125	0
Tetracycline	Enterococcus cecorum	0.125	3
Tetracycline	Enterococcus faecalis	0.125	2
Tetracycline	Enterococcus faecium	0.125	0
Tetracycline	Enterococcus hirae	0.125	0
Tetracycline	Escherichia coli	0.125	2
Tetracycline	Escherichia coli ATCC 25922	0.125	0
Tetracycline	Haemophilus influenzae	0.125	456
Tetracycline	Haemophilus influenzae ATCC 49247	0.125	0
Tetracycline	Haemophilus influenzae ATCC 49766	0.125	0
Tetracycline	Haemophilus parainfluenzae	0.125	38
Tetracycline	Hafnia alvei	0.125	0
Tetracycline	Helicobacter pylori	0.125	1761
Tetracycline	Kingella kingae	0.125	95
Tetracycline	Klebsiella aerogenes	0.125	0
Tetracycline	Klebsiella oxytoca	0.125	0
Tetracycline	Klebsiella pneumoniae	0.125	1
Tetracycline	Lactobacillus acidophilus	0.125	0
Tetracycline	Lactobacillus amylovorus	0.125	0
Tetracycline	Lactobacillus crispatus	0.125	0
Tetracycline	Lactobacillus delbrueckii	0.125	8
Tetracycline	Lactobacillus fermentum	0.125	0
Tetracycline	Lactobacillus gallinarum	0.125	0
Tetracycline	Lactobacillus gasseri	0.125	0
Tetracycline	Lactobacillus helveticus	0.125	6
Tetracycline	Lactobacillus johnsonii	0.125	0
Tetracycline	Lactobacillus lactis	0.125	48
Tetracycline	Lactobacillus paracasei	0.125	0
Tetracycline	Lactobacillus plantarum	0.125	0
Tetracycline	Lactobacillus reuteri	0.125	0
Tetracycline	Lactobacillus rhamnosus	0.125	0
Tetracycline	Lactobacillus sakei	0.125	0
Tetracycline	Lactococcus lactis	0.125	48
Tetracycline	Listeria monocytogenes	0.125	5
Tetracycline	Mannheimia haemolytica	0.125	3
Tetracycline	Moraxella catarrhalis	0.125	158
Tetracycline	Morganella morganii	0.125	0
Tetracycline	Neisseria gonorrhoeae	0.125	343
Tetracycline	Neisseria meningitidis	0.125	0
Tetracycline	Pasteurella multocida	0.125	21
Tetracycline	Proteus mirabilis	0.125	0
Tetracycline	Pseudomonas aeruginosa	0.125	0
Tetracycline	Salmonella enterica	0.125	0
Tetracycline	Serratia liquefaciens	0.125	0
Tetracycline	Serratia marcescens	0.125	0
Tetracycline	Staphylococcus aureus	0.125	75
Tetracycline	Staphylococcus aureus MRSA	0.125	0
Tetracycline	Staphylococcus aureus MSSA	0.125	1
Tetracycline	Staphylococcus coagulase negative	0.125	32
Tetracycline	Staphylococcus epidermidis	0.125	1
Tetracycline	Staphylococcus epidermidis MSSE	0.125	0
Tetracycline	Staphylococcus haemolyticus	0.125	1
Tetracycline	Staphylococcus hyicus	0.125	13
Tetracycline	Staphylococcus pseudintermedius	0.125	220
Tetracycline	Staphylococcus saprophyticus	0.125	0
Tetracycline	Stenotrophomonas maltophilia	0.125	0
Tetracycline	Streptococcus agalactiae	0.125	8
Tetracycline	Streptococcus anginosus	0.125	0
Tetracycline	Streptococcus canis	0.125	0
Tetracycline	Streptococcus dysgalactiae	0.125	0
Tetracycline	Streptococcus equi subspecies equi	0.125	40
Tetracycline	Streptococcus equisimilis	0.125	0
Tetracycline	Streptococcus group G	0.125	0
Tetracycline	Streptococcus oralis	0.125	7
Tetracycline	Streptococcus pneumoniae	0.125	2934
Tetracycline	Streptococcus pyogenes	0.125	1018
Tetracycline	Streptococcus suis	0.125	13
Tetracycline	Streptococcus thermophilus	0.125	24
Tetracycline	Streptococcus uberis	0.125	8
Tetracycline	Vibrio alginolyticus	0.125	0
Tetracycline	Vibrio cholerae	0.125	5
Tetracycline	Vibrio fluvialis	0.125	0
Tetracycline	Vibrio parahaemolyticus	0.125	0
Tetracycline	Vibrio vulnificus	0.125	9
Tetracycline	Yersinia enterocolitica	0.125	0
Tetracycline	Actinobacillus pleuropneumoniae	0.25	53
Tetracycline	Actinomyces israelii	0.25	32
Tetracycline	Arcanobacterium pyogenes	0.25	22
Tetracycline	Bacillus anthracis	0.25	2
Tetracycline	Bacillus cereus	0.25	23
Tetracycline	Bifidobacterium longum	0.25	13
Tetracycline	Bifidobacterium pseudolongum	0.25	0
Tetracycline	Bifidobacterium thermophilum	0.25	0
Tetracycline	Bordetella bronchiseptica	0.25	247
Tetracycline	Brucella melitensis	0.25	46
Tetracycline	Burkholderia pseudomallei	0.25	0
Tetracycline	Campylobacter coli	0.25	2149
Tetracycline	Campylobacter jejuni	0.25	4083
Tetracycline	Campylobacter upsaliensis	0.25	9
Tetracycline	Citrobacter freundii	0.25	2
Tetracycline	Citrobacter koseri	0.25	0
Tetracycline	Clostridioides difficile	0.25	12
Tetracycline	Corynebacterium amycolatum	0.25	5
Tetracycline	Corynebacterium diphtheriae	0.25	108
Tetracycline	Corynebacterium jeikeium	0.25	0
Tetracycline	Corynebacterium pseudodiphtheriticum	0.25	4
Tetracycline	Corynebacterium ulcerans	0.25	174
Tetracycline	Cutibacterium acnes	0.25	25
Tetracycline	Enterobacter agglomerans	0.25	0
Tetracycline	Enterobacter cloacae	0.25	0
Tetracycline	Enterobacter dissolvens	0.25	0
Tetracycline	Enterococcus cecorum	0.25	1
Tetracycline	Enterococcus faecalis	0.25	22
Tetracycline	Enterococcus faecium	0.25	105
Tetracycline	Enterococcus hirae	0.25	1
Tetracycline	Escherichia coli	0.25	20
Tetracycline	Escherichia coli ATCC 25922	0.25	0
Tetracycline	Haemophilus influenzae	0.25	3716
Tetracycline	Haemophilus influenzae ATCC 49247	0.25	0
Tetracycline	Haemophilus influenzae ATCC 49766	0.25	4
Tetracycline	Haemophilus parainfluenzae	0.25	100
Tetracycline	Hafnia alvei	0.25	0
Tetracycline	Helicobacter pylori	0.25	360
Tetracycline	Kingella kingae	0.25	87
Tetracycline	Klebsiella aerogenes	0.25	0
Tetracycline	Klebsiella oxytoca	0.25	13
Tetracycline	Klebsiella pneumoniae	0.25	6
Tetracycline	Lactobacillus acidophilus	0.25	1
Tetracycline	Lactobacillus amylovorus	0.25	0
Tetracycline	Lactobacillus crispatus	0.25	1
Tetracycline	Lactobacillus delbrueckii	0.25	5
Tetracycline	Lactobacillus fermentum	0.25	0
Tetracycline	Lactobacillus gallinarum	0.25	0
Tetracycline	Lactobacillus gasseri	0.25	1
Tetracycline	Lactobacillus helveticus	0.25	12
Tetracycline	Lactobacillus johnsonii	0.25	2
Tetracycline	Lactobacillus lactis	0.25	23
Tetracycline	Lactobacillus paracasei	0.25	15
Tetracycline	Lactobacillus plantarum	0.25	0
Tetracycline	Lactobacillus reuteri	0.25	0
Tetracycline	Lactobacillus rhamnosus	0.25	0
Tetracycline	Lactobacillus sakei	0.25	0
Tetracycline	Lactococcus lactis	0.25	23
Tetracycline	Listeria monocytogenes	0.25	19
Tetracycline	Mannheimia haemolytica	0.25	54
Tetracycline	Moraxella catarrhalis	0.25	3684
Tetracycline	Morganella morganii	0.25	0
Tetracycline	Neisseria gonorrhoeae	0.25	470
Tetracycline	Neisseria meningitidis	0.25	1
Tetracycline	Pasteurella multocida	0.25	366
Tetracycline	Proteus mirabilis	0.25	0
Tetracycline	Pseudomonas aeruginosa	0.25	0
Tetracycline	Salmonella enterica	0.25	1
Tetracycline	Serratia liquefaciens	0.25	0
Tetracycline	Serratia marcescens	0.25	0
Tetracycline	Staphylococcus aureus	0.25	781
Tetracycline	Staphylococcus aureus MRSA	0.25	3
Tetracycline	Staphylococcus aureus MSSA	0.25	9
Tetracycline	Staphylococcus coagulase negative	0.25	130
Tetracycline	Staphylococcus epidermidis	0.25	52
Tetracycline	Staphylococcus epidermidis MSSE	0.25	16
Tetracycline	Staphylococcus haemolyticus	0.25	7
Tetracycline	Staphylococcus hyicus	0.25	76
Tetracycline	Staphylococcus pseudintermedius	0.25	274
Tetracycline	Staphylococcus saprophyticus	0.25	2
Tetracycline	Stenotrophomonas maltophilia	0.25	0
Tetracycline	Streptococcus agalactiae	0.25	26
Tetracycline	Streptococcus anginosus	0.25	20
Tetracycline	Streptococcus canis	0.25	0
Tetracycline	Streptococcus dysgalactiae	0.25	0
Tetracycline	Streptococcus equi subspecies equi	0.25	38
Tetracycline	Streptococcus equisimilis	0.25	1
Tetracycline	Streptococcus group G	0.25	3
Tetracycline	Streptococcus oralis	0.25	43
Tetracycline	Streptococcus pneumoniae	0.25	6909
Tetracycline	Streptococcus pyogenes	0.25	498
Tetracycline	Streptococcus suis	0.25	57
Tetracycline	Streptococcus thermophilus	0.25	46
Tetracycline	Streptococcus uberis	0.25	79
Tetracycline	Vibrio alginolyticus	0.25	14
Tetracycline	Vibrio cholerae	0.25	131
Tetracycline	Vibrio fluvialis	0.25	0
Tetracycline	Vibrio parahaemolyticus	0.25	8
Tetracycline	Vibrio vulnificus	0.25	66
Tetracycline	Yersinia enterocolitica	0.25	0
Tetracycline	Actinobacillus pleuropneumoniae	0.5	215
Tetracycline	Actinomyces israelii	0.5	31
Tetracycline	Arcanobacterium pyogenes	0.5	1
Tetracycline	Bacillus anthracis	0.5	0
Tetracycline	Bacillus cereus	0.5	59
Tetracycline	Bifidobacterium longum	0.5	34
Tetracycline	Bifidobacterium pseudolongum	0.5	2
Tetracycline	Bifidobacterium thermophilum	0.5	2
Tetracycline	Bordetella bronchiseptica	0.5	155
Tetracycline	Brucella melitensis	0.5	2
Tetracycline	Burkholderia pseudomallei	0.5	21
Tetracycline	Campylobacter coli	0.5	1238
Tetracycline	Campylobacter jejuni	0.5	1527
Tetracycline	Campylobacter upsaliensis	0.5	8
Tetracycline	Citrobacter freundii	0.5	10
Tetracycline	Citrobacter koseri	0.5	3
Tetracycline	Clostridioides difficile	0.5	6
Tetracycline	Corynebacterium amycolatum	0.5	6
Tetracycline	Corynebacterium diphtheriae	0.5	5
Tetracycline	Corynebacterium jeikeium	0.5	6
Tetracycline	Corynebacterium pseudodiphtheriticum	0.5	5
Tetracycline	Corynebacterium ulcerans	0.5	16
Tetracycline	Cutibacterium acnes	0.5	164
Tetracycline	Enterobacter agglomerans	0.5	56
Tetracycline	Enterobacter cloacae	0.5	6
Tetracycline	Enterobacter dissolvens	0.5	0
Tetracycline	Enterococcus cecorum	0.5	0
Tetracycline	Enterococcus faecalis	0.5	209
Tetracycline	Enterococcus faecium	0.5	200
Tetracycline	Enterococcus hirae	0.5	125
Tetracycline	Escherichia coli	0.5	321
Tetracycline	Escherichia coli ATCC 25922	0.5	0
Tetracycline	Haemophilus influenzae	0.5	29858
Tetracycline	Haemophilus influenzae ATCC 49247	0.5	0
Tetracycline	Haemophilus influenzae ATCC 49766	0.5	16
Tetracycline	Haemophilus parainfluenzae	0.5	200
Tetracycline	Hafnia alvei	0.5	0
Tetracycline	Helicobacter pylori	0.5	133
Tetracycline	Kingella kingae	0.5	7
Tetracycline	Klebsiella aerogenes	0.5	1
Tetracycline	Klebsiella oxytoca	0.5	87
Tetracycline	Klebsiella pneumoniae	0.5	52
Tetracycline	Lactobacillus acidophilus	0.5	4
Tetracycline	Lactobacillus amylovorus	0.5	3
Tetracycline	Lactobacillus crispatus	0.5	2
Tetracycline	Lactobacillus delbrueckii	0.5	10
Tetracycline	Lactobacillus fermentum	0.5	1
Tetracycline	Lactobacillus gallinarum	0.5	1
Tetracycline	Lactobacillus gasseri	0.5	1
Tetracycline	Lactobacillus helveticus	0.5	7
Tetracycline	Lactobacillus johnsonii	0.5	2
Tetracycline	Lactobacillus lactis	0.5	5
Tetracycline	Lactobacillus paracasei	0.5	88
Tetracycline	Lactobacillus plantarum	0.5	0
Tetracycline	Lactobacillus reuteri	0.5	0
Tetracycline	Lactobacillus rhamnosus	0.5	45
Tetracycline	Lactobacillus sakei	0.5	0
Tetracycline	Lactococcus lactis	0.5	5
Tetracycline	Listeria monocytogenes	0.5	70
Tetracycline	Mannheimia haemolytica	0.5	328
Tetracycline	Moraxella catarrhalis	0.5	2457
Tetracycline	Morganella morganii	0.5	6
Tetracycline	Neisseria gonorrhoeae	0.5	882
Tetracycline	Neisseria meningitidis	0.5	27
Tetracycline	Pasteurella multocida	0.5	1132
Tetracycline	Proteus mirabilis	0.5	1
Tetracycline	Pseudomonas aeruginosa	0.5	2
Tetracycline	Salmonella enterica	0.5	127
Tetracycline	Serratia liquefaciens	0.5	0
Tetracycline	Serratia marcescens	0.5	1
Tetracycline	Staphylococcus aureus	0.5	1162
Tetracycline	Staphylococcus aureus MRSA	0.5	345
Tetracycline	Staphylococcus aureus MSSA	0.5	515
Tetracycline	Staphylococcus coagulase negative	0.5	171
Tetracycline	Staphylococcus epidermidis	0.5	98
